,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,QUARTER
311,Shot Chart Detail,0029700945,213,209,Dell Curry,1610612766,Charlotte Hornets,2,0,41,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-199,-1,1,1,03-18-1998,CHH,UTA,Q2
312,Shot Chart Detail,0029700945,391,209,Dell Curry,1610612766,Charlotte Hornets,4,6,47,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,03-18-1998,CHH,UTA,Q4
313,Shot Chart Detail,0029700945,398,209,Dell Curry,1610612766,Charlotte Hornets,4,6,5,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,22,-229,-3,1,0,03-18-1998,CHH,UTA,Q4
314,Shot Chart Detail,0029700945,413,209,Dell Curry,1610612766,Charlotte Hornets,4,4,28,Missed Shot,Jump Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,3,33,18,1,0,03-18-1998,CHH,UTA,Q4
315,Shot Chart Detail,0029700945,414,209,Dell Curry,1610612766,Charlotte Hornets,4,4,25,Missed Shot,Tip Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,03-18-1998,CHH,UTA,Q4
316,Shot Chart Detail,0029700945,422,209,Dell Curry,1610612766,Charlotte Hornets,4,3,59,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,2,-18,12,1,1,03-18-1998,CHH,UTA,Q4
317,Shot Chart Detail,0029700945,435,209,Dell Curry,1610612766,Charlotte Hornets,4,3,11,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,23,-162,177,1,0,03-18-1998,CHH,UTA,Q4
318,Shot Chart Detail,0029700945,443,209,Dell Curry,1610612766,Charlotte Hornets,4,2,50,Made Shot,Dunk Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,03-18-1998,CHH,UTA,Q4
319,Shot Chart Detail,0029700945,452,209,Dell Curry,1610612766,Charlotte Hornets,4,1,13,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,03-18-1998,CHH,UTA,Q4
320,Shot Chart Detail,0029700966,126,209,Dell Curry,1610612766,Charlotte Hornets,2,8,17,Made Shot,Jump Shot,3PT FG,Above the Break 3,Center(C),24+ ft.,25,-53,248,1,1,03-20-1998,SAS,CHH,Q2
321,Shot Chart Detail,0029700966,153,209,Dell Curry,1610612766,Charlotte Hornets,2,5,10,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,14,72,1,0,03-20-1998,SAS,CHH,Q2
322,Shot Chart Detail,0029700966,163,209,Dell Curry,1610612766,Charlotte Hornets,2,4,28,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,03-20-1998,SAS,CHH,Q2
323,Shot Chart Detail,0029700966,368,209,Dell Curry,1610612766,Charlotte Hornets,4,5,47,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,16,-136,100,1,0,03-20-1998,SAS,CHH,Q4
324,Shot Chart Detail,0029700989,203,209,Dell Curry,1610612766,Charlotte Hornets,2,4,35,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,22,-222,23,1,0,03-24-1998,TOR,CHH,Q2
325,Shot Chart Detail,0029700989,220,209,Dell Curry,1610612766,Charlotte Hornets,2,2,53,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-201,23,1,1,03-24-1998,TOR,CHH,Q2
326,Shot Chart Detail,0029700989,224,209,Dell Curry,1610612766,Charlotte Hornets,2,2,14,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-227,61,1,1,03-24-1998,TOR,CHH,Q2
327,Shot Chart Detail,0029700989,239,209,Dell Curry,1610612766,Charlotte Hornets,2,1,5,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,147,1,1,03-24-1998,TOR,CHH,Q2
328,Shot Chart Detail,0029700989,243,209,Dell Curry,1610612766,Charlotte Hornets,2,0,40,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-68,109,1,0,03-24-1998,TOR,CHH,Q2
329,Shot Chart Detail,0029700989,431,209,Dell Curry,1610612766,Charlotte Hornets,4,6,53,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,17,-175,10,1,1,03-24-1998,TOR,CHH,Q4
330,Shot Chart Detail,0029700989,439,209,Dell Curry,1610612766,Charlotte Hornets,4,6,24,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,22,-222,31,1,0,03-24-1998,TOR,CHH,Q4
331,Shot Chart Detail,0029700989,467,209,Dell Curry,1610612766,Charlotte Hornets,4,3,57,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-192,72,1,0,03-24-1998,TOR,CHH,Q4
332,Shot Chart Detail,0029700989,469,209,Dell Curry,1610612766,Charlotte Hornets,4,3,54,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-194,18,1,0,03-24-1998,TOR,CHH,Q4
333,Shot Chart Detail,0029700989,493,209,Dell Curry,1610612766,Charlotte Hornets,4,2,0,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,158,1,0,03-24-1998,TOR,CHH,Q4
334,Shot Chart Detail,0029701005,149,209,Dell Curry,1610612766,Charlotte Hornets,2,6,37,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,03-26-1998,CHH,MIL,Q2
335,Shot Chart Detail,0029701005,159,209,Dell Curry,1610612766,Charlotte Hornets,2,5,25,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-141,42,1,0,03-26-1998,CHH,MIL,Q2
336,Shot Chart Detail,0029701005,173,209,Dell Curry,1610612766,Charlotte Hornets,2,3,58,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,214,126,1,0,03-26-1998,CHH,MIL,Q2
337,Shot Chart Detail,0029701005,176,209,Dell Curry,1610612766,Charlotte Hornets,2,3,45,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,03-26-1998,CHH,MIL,Q2
338,Shot Chart Detail,0029701005,189,209,Dell Curry,1610612766,Charlotte Hornets,2,2,25,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-233,-5,1,1,03-26-1998,CHH,MIL,Q2
339,Shot Chart Detail,0029701015,122,209,Dell Curry,1610612766,Charlotte Hornets,2,10,58,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,20,-141,151,1,1,03-27-1998,IND,CHH,Q2
340,Shot Chart Detail,0029701015,125,209,Dell Curry,1610612766,Charlotte Hornets,2,10,9,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-199,-29,1,0,03-27-1998,IND,CHH,Q2
341,Shot Chart Detail,0029701015,130,209,Dell Curry,1610612766,Charlotte Hornets,2,9,1,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,51,1,0,03-27-1998,IND,CHH,Q2
342,Shot Chart Detail,0029701015,241,209,Dell Curry,1610612766,Charlotte Hornets,2,0,0,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,218,1,0,03-27-1998,IND,CHH,Q2
343,Shot Chart Detail,0029701015,397,209,Dell Curry,1610612766,Charlotte Hornets,4,10,46,Made Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,21,-8,218,1,1,03-27-1998,IND,CHH,Q4
344,Shot Chart Detail,0029701015,402,209,Dell Curry,1610612766,Charlotte Hornets,4,9,55,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,2,-16,-16,1,1,03-27-1998,IND,CHH,Q4
345,Shot Chart Detail,0029701015,426,209,Dell Curry,1610612766,Charlotte Hornets,4,7,10,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-179,102,1,1,03-27-1998,IND,CHH,Q4
346,Shot Chart Detail,0029701015,453,209,Dell Curry,1610612766,Charlotte Hornets,4,4,48,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-184,55,1,0,03-27-1998,IND,CHH,Q4
347,Shot Chart Detail,0029701015,478,209,Dell Curry,1610612766,Charlotte Hornets,4,2,14,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,19,149,132,1,1,03-27-1998,IND,CHH,Q4
348,Shot Chart Detail,0029701015,480,209,Dell Curry,1610612766,Charlotte Hornets,4,1,38,Made Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-68,87,1,1,03-27-1998,IND,CHH,Q4
349,Shot Chart Detail,0029701015,488,209,Dell Curry,1610612766,Charlotte Hornets,4,0,39,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,19,192,-12,1,0,03-27-1998,IND,CHH,Q4
350,Shot Chart Detail,0029701028,117,209,Dell Curry,1610612766,Charlotte Hornets,2,10,46,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,44,1,0,03-29-1998,CLE,CHH,Q2
351,Shot Chart Detail,0029701028,144,209,Dell Curry,1610612766,Charlotte Hornets,2,8,39,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,156,1,0,03-29-1998,CLE,CHH,Q2
352,Shot Chart Detail,0029701028,160,209,Dell Curry,1610612766,Charlotte Hornets,2,7,12,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,10,106,27,1,0,03-29-1998,CLE,CHH,Q2
353,Shot Chart Detail,0029701028,385,209,Dell Curry,1610612766,Charlotte Hornets,4,4,42,Made Shot,Running Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-102,96,1,1,03-29-1998,CLE,CHH,Q4
354,Shot Chart Detail,0029701028,400,209,Dell Curry,1610612766,Charlotte Hornets,4,2,58,Made Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,03-29-1998,CLE,CHH,Q4
355,Shot Chart Detail,0029701028,407,209,Dell Curry,1610612766,Charlotte Hornets,4,2,34,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,19,5,194,1,0,03-29-1998,CLE,CHH,Q4
356,Shot Chart Detail,0029701028,411,209,Dell Curry,1610612766,Charlotte Hornets,4,2,4,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,25,-190,169,1,1,03-29-1998,CLE,CHH,Q4
357,Shot Chart Detail,0029701028,439,209,Dell Curry,1610612766,Charlotte Hornets,4,0,7,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,88,232,1,1,03-29-1998,CLE,CHH,Q4
358,Shot Chart Detail,0029701039,312,209,Dell Curry,1610612766,Charlotte Hornets,3,1,38,Made Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,156,1,1,03-31-1998,CHH,PHI,Q3
359,Shot Chart Detail,0029701039,361,209,Dell Curry,1610612766,Charlotte Hornets,4,8,43,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,03-31-1998,CHH,PHI,Q4
360,Shot Chart Detail,0029701039,371,209,Dell Curry,1610612766,Charlotte Hornets,4,6,47,Missed Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,23,235,-18,1,0,03-31-1998,CHH,PHI,Q4
361,Shot Chart Detail,0029701039,374,209,Dell Curry,1610612766,Charlotte Hornets,4,6,16,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,03-31-1998,CHH,PHI,Q4
362,Shot Chart Detail,0029701062,108,209,Dell Curry,1610612766,Charlotte Hornets,2,11,34,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,16,74,149,1,1,04-03-1998,CHH,IND,Q2
363,Shot Chart Detail,0029701062,127,209,Dell Curry,1610612766,Charlotte Hornets,2,8,43,Missed Shot,Jump Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,3,10,31,1,0,04-03-1998,CHH,IND,Q2
364,Shot Chart Detail,0029701062,339,209,Dell Curry,1610612766,Charlotte Hornets,4,9,38,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,15,-94,121,1,1,04-03-1998,CHH,IND,Q4
365,Shot Chart Detail,0029701062,345,209,Dell Curry,1610612766,Charlotte Hornets,4,8,49,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,04-03-1998,CHH,IND,Q4
366,Shot Chart Detail,0029701062,354,209,Dell Curry,1610612766,Charlotte Hornets,4,7,7,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,100,1,0,04-03-1998,CHH,IND,Q4
367,Shot Chart Detail,0029701072,47,209,Dell Curry,1610612766,Charlotte Hornets,1,5,33,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,18,160,89,1,0,04-04-1998,MIA,CHH,Q1
368,Shot Chart Detail,0029701072,75,209,Dell Curry,1610612766,Charlotte Hornets,1,2,8,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-04-1998,MIA,CHH,Q1
369,Shot Chart Detail,0029701072,102,209,Dell Curry,1610612766,Charlotte Hornets,1,0,6,Missed Shot,Jump Shot,2PT FG,Mid-Range,Center(C),16-24 ft.,18,46,184,1,0,04-04-1998,MIA,CHH,Q1
370,Shot Chart Detail,0029701072,126,209,Dell Curry,1610612766,Charlotte Hornets,2,10,5,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,18,-74,169,1,0,04-04-1998,MIA,CHH,Q2
371,Shot Chart Detail,0029701072,130,209,Dell Curry,1610612766,Charlotte Hornets,2,9,37,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,19,143,136,1,0,04-04-1998,MIA,CHH,Q2
372,Shot Chart Detail,0029701072,209,209,Dell Curry,1610612766,Charlotte Hornets,2,1,58,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,188,1,0,04-04-1998,MIA,CHH,Q2
373,Shot Chart Detail,0029701072,225,209,Dell Curry,1610612766,Charlotte Hornets,2,0,43,Missed Shot,Jump Shot,3PT FG,Right Corner 3,Right Side(R),24+ ft.,23,231,8,1,0,04-04-1998,MIA,CHH,Q2
374,Shot Chart Detail,0029701072,433,209,Dell Curry,1610612766,Charlotte Hornets,4,1,30,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,164,188,1,1,04-04-1998,MIA,CHH,Q4
375,Shot Chart Detail,0029701072,445,209,Dell Curry,1610612766,Charlotte Hornets,4,0,43,Made Shot,Dunk Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-04-1998,MIA,CHH,Q4
376,Shot Chart Detail,0029701072,448,209,Dell Curry,1610612766,Charlotte Hornets,4,0,16,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,17,-63,162,1,1,04-04-1998,MIA,CHH,Q4
377,Shot Chart Detail,0029701086,151,209,Dell Curry,1610612766,Charlotte Hornets,2,7,1,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-235,21,1,1,04-06-1998,NJN,CHH,Q2
378,Shot Chart Detail,0029701086,158,209,Dell Curry,1610612766,Charlotte Hornets,2,5,25,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,19,-199,5,1,1,04-06-1998,NJN,CHH,Q2
379,Shot Chart Detail,0029701086,172,209,Dell Curry,1610612766,Charlotte Hornets,2,4,1,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,18,100,151,1,0,04-06-1998,NJN,CHH,Q2
380,Shot Chart Detail,0029701086,181,209,Dell Curry,1610612766,Charlotte Hornets,2,2,59,Made Shot,Driving Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-06-1998,NJN,CHH,Q2
381,Shot Chart Detail,0029701086,183,209,Dell Curry,1610612766,Charlotte Hornets,2,2,26,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,18,-186,-18,1,0,04-06-1998,NJN,CHH,Q2
382,Shot Chart Detail,0029701086,188,209,Dell Curry,1610612766,Charlotte Hornets,2,1,59,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,89,231,1,1,04-06-1998,NJN,CHH,Q2
383,Shot Chart Detail,0029701086,304,209,Dell Curry,1610612766,Charlotte Hornets,3,3,44,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,190,1,0,04-06-1998,NJN,CHH,Q3
384,Shot Chart Detail,0029701086,312,209,Dell Curry,1610612766,Charlotte Hornets,3,3,25,Missed Shot,Tip Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,04-06-1998,NJN,CHH,Q3
385,Shot Chart Detail,0029701086,480,209,Dell Curry,1610612766,Charlotte Hornets,4,1,10,Made Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,128,1,1,04-06-1998,NJN,CHH,Q4
386,Shot Chart Detail,0029701102,106,209,Dell Curry,1610612766,Charlotte Hornets,1,0,0,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,222,1,0,04-08-1998,PHI,CHH,Q1
387,Shot Chart Detail,0029701102,118,209,Dell Curry,1610612766,Charlotte Hornets,2,11,2,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-72,76,1,0,04-08-1998,PHI,CHH,Q2
388,Shot Chart Detail,0029701115,133,209,Dell Curry,1610612766,Charlotte Hornets,2,8,59,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,24,220,117,1,0,04-10-1998,CHH,ATL,Q2
389,Shot Chart Detail,0029701115,150,209,Dell Curry,1610612766,Charlotte Hornets,2,7,33,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,17,-179,-10,1,0,04-10-1998,CHH,ATL,Q2
390,Shot Chart Detail,0029701132,95,209,Dell Curry,1610612766,Charlotte Hornets,1,0,1,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-188,164,1,0,04-12-1998,CHH,DET,Q1
391,Shot Chart Detail,0029701132,107,209,Dell Curry,1610612766,Charlotte Hornets,2,11,13,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,04-12-1998,CHH,DET,Q2
392,Shot Chart Detail,0029701132,123,209,Dell Curry,1610612766,Charlotte Hornets,2,9,18,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,15,-156,-1,1,0,04-12-1998,CHH,DET,Q2
393,Shot Chart Detail,0029701132,125,209,Dell Curry,1610612766,Charlotte Hornets,2,9,11,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-235,-1,1,0,04-12-1998,CHH,DET,Q2
394,Shot Chart Detail,0029701132,315,209,Dell Curry,1610612766,Charlotte Hornets,3,1,32,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,20,209,-12,1,0,04-12-1998,CHH,DET,Q3
395,Shot Chart Detail,0029701132,323,209,Dell Curry,1610612766,Charlotte Hornets,3,0,36,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),8-16 ft.,14,-113,93,1,1,04-12-1998,CHH,DET,Q3
396,Shot Chart Detail,0029701144,59,209,Dell Curry,1610612766,Charlotte Hornets,1,5,45,Missed Shot,Tip Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,04-14-1998,MIL,CHH,Q1
397,Shot Chart Detail,0029701144,65,209,Dell Curry,1610612766,Charlotte Hornets,1,5,16,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,233,102,1,0,04-14-1998,MIL,CHH,Q1
398,Shot Chart Detail,0029701144,125,209,Dell Curry,1610612766,Charlotte Hornets,1,2,39,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-204,-9,1,0,04-14-1998,MIL,CHH,Q1
399,Shot Chart Detail,0029701144,84,209,Dell Curry,1610612766,Charlotte Hornets,1,2,23,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,20,203,-16,1,1,04-14-1998,MIL,CHH,Q1
400,Shot Chart Detail,0029701144,92,209,Dell Curry,1610612766,Charlotte Hornets,1,1,44,Missed Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-235,18,1,0,04-14-1998,MIL,CHH,Q1
401,Shot Chart Detail,0029701144,126,209,Dell Curry,1610612766,Charlotte Hornets,2,11,24,Made Shot,Running Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,53,1,1,04-14-1998,MIL,CHH,Q2
402,Shot Chart Detail,0029701144,141,209,Dell Curry,1610612766,Charlotte Hornets,2,9,56,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side Center(RC),16-24 ft.,18,78,169,1,1,04-14-1998,MIL,CHH,Q2
403,Shot Chart Detail,0029701144,267,209,Dell Curry,1610612766,Charlotte Hornets,3,7,20,Missed Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,04-14-1998,MIL,CHH,Q3
404,Shot Chart Detail,0029701144,320,209,Dell Curry,1610612766,Charlotte Hornets,3,2,48,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,15,138,76,1,0,04-14-1998,MIL,CHH,Q3
405,Shot Chart Detail,0029701144,406,209,Dell Curry,1610612766,Charlotte Hornets,4,8,4,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Right Side Center(RC),24+ ft.,25,231,96,1,0,04-14-1998,MIL,CHH,Q4
406,Shot Chart Detail,0029701144,469,209,Dell Curry,1610612766,Charlotte Hornets,4,2,51,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,20,-154,134,1,0,04-14-1998,MIL,CHH,Q4
407,Shot Chart Detail,0029701144,481,209,Dell Curry,1610612766,Charlotte Hornets,4,1,34,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-14-1998,MIL,CHH,Q4
408,Shot Chart Detail,0029701144,485,209,Dell Curry,1610612766,Charlotte Hornets,4,1,12,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,24,-242,57,1,1,04-14-1998,MIL,CHH,Q4
409,Shot Chart Detail,0029701153,351,209,Dell Curry,1610612766,Charlotte Hornets,3,2,43,Made Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,14,123,83,1,1,04-15-1998,CHH,NJN,Q3
410,Shot Chart Detail,0029701153,357,209,Dell Curry,1610612766,Charlotte Hornets,3,2,8,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,11,113,1,1,0,04-15-1998,CHH,NJN,Q3
411,Shot Chart Detail,0029701153,367,209,Dell Curry,1610612766,Charlotte Hornets,3,0,55,Made Shot,Jump Shot,3PT FG,Above the Break 3,Center(C),24+ ft.,25,3,250,1,1,04-15-1998,CHH,NJN,Q3
412,Shot Chart Detail,0029701153,373,209,Dell Curry,1610612766,Charlotte Hornets,3,0,32,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),16-24 ft.,20,177,113,1,0,04-15-1998,CHH,NJN,Q3
413,Shot Chart Detail,0029701153,387,209,Dell Curry,1610612766,Charlotte Hornets,4,11,43,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,21,-199,74,1,1,04-15-1998,CHH,NJN,Q4
414,Shot Chart Detail,0029701153,390,209,Dell Curry,1610612766,Charlotte Hornets,4,10,54,Missed Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Center(C),8-16 ft.,11,1,113,1,0,04-15-1998,CHH,NJN,Q4
415,Shot Chart Detail,0029701153,429,209,Dell Curry,1610612766,Charlotte Hornets,4,7,4,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Left Side Center(LC),24+ ft.,24,-166,186,1,0,04-15-1998,CHH,NJN,Q4
416,Shot Chart Detail,0029701167,131,209,Dell Curry,1610612766,Charlotte Hornets,2,8,45,Made Shot,Jump Shot,2PT FG,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,55,61,1,1,04-17-1998,ATL,CHH,Q2
417,Shot Chart Detail,0029701167,139,209,Dell Curry,1610612766,Charlotte Hornets,2,7,33,Missed Shot,Jump Shot,2PT FG,Mid-Range,Left Side(L),16-24 ft.,20,-186,93,1,0,04-17-1998,ATL,CHH,Q2
418,Shot Chart Detail,0029701167,158,209,Dell Curry,1610612766,Charlotte Hornets,2,5,41,Made Shot,Layup Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,04-17-1998,ATL,CHH,Q2
419,Shot Chart Detail,0029701167,163,209,Dell Curry,1610612766,Charlotte Hornets,2,4,56,Made Shot,Jump Shot,3PT FG,Left Corner 3,Left Side(L),24+ ft.,23,-229,63,1,1,04-17-1998,ATL,CHH,Q2
420,Shot Chart Detail,0029701167,181,209,Dell Curry,1610612766,Charlotte Hornets,2,2,52,Missed Shot,Jump Shot,2PT FG,Mid-Range,Right Side(R),8-16 ft.,14,141,5,1,0,04-17-1998,ATL,CHH,Q2
421,Shot Chart Detail,0029701167,301,209,Dell Curry,1610612766,Charlotte Hornets,3,1,39,Made Shot,Jump Shot,2PT FG,Mid-Range,Left Side Center(LC),16-24 ft.,21,-160,143,1,1,04-17-1998,ATL,CHH,Q3
422,Shot Chart Detail,0029701167,327,209,Dell Curry,1610612766,Charlotte Hornets,4,10,40,Missed Shot,Jump Shot,3PT FG,Above the Break 3,Center(C),24+ ft.,25,16,252,1,0,04-17-1998,ATL,CHH,Q4
423,Shot Chart Detail,0029701167,331,209,Dell Curry,1610612766,Charlotte Hornets,4,10,4,Missed Shot,Jump Shot,2PT FG,Restricted Area,Center(C),Less Than 8 ft.,3,-31,16,1,0,04-17-1998,ATL,CHH,Q4
